10436|9502488|0.21243620996747253|46
10436|9337700|0.2117355894464703|47
10436|9568819|0.2113688121369424|48
10436|9353461|0.21120669323622787|49
10436|1344654|0.21111958473924328|50
10436|8133|0.21106580814828782|51
10436|9328939|0.21093908933805985|52
10436|13007|0.21092275182845768|53
10436|9608214|0.21017921747808532|54
10436|27901772|0.2101245221912842|55
10436|9450992|0.21004546180806952|56
10436|9577446|0.20995400605787598|57
10436|9396446|0.20992913369177815|58
10436|28733056|0.2098485058849515|59
10436|1348465|0.20982551601039776|60
10436|26756529|0.20976818872964625|61
10436|9468048|0.20970013044208083|62
10436|25644|0.2095798246960704|63
10436|9343436|0.20955136034475377|64
10436|603325|0.20870619296386445|65
10436|9475592|0.20856328209749053|66
10436|4116587|0.20848911700638728|67
10436|14205860|0.20832195027274195|68
10436|9356179|0.20820043616378647|69
10436|34149429|0.2080754729629844|70
10436|34167318|0.20792397099063323|71
10436|9401603|0.20739891581617753|72
10436|567627|0.2073239129126639|73
10436|18495|0.20724166955040138|74
10436|34060544|0.20713431328775686|75
10436|9469196|0.2070544124546026|76
10436|9382580|0.20599766276944467|77
10436|34484798|0.20573405759545113|78
10436|12697|0.20560102475228167|79
10436|1426830|0.20518892351173426|80
10436|9667866|0.20513228097346062|81
10436|572|0.20402156257070872|82
10436|32090082|0.20345197840292592|83
10436|9699905|0.20300718571767185|84
10436|450257|0.2026100311496062|85
10436|5063067|0.202421380564998|86
10436|521|0.20231152913036118|87
10436|9382581|0.20212605387669846|88
10436|34463239|0.20176685390414958|89
10436|9545423|0.20153203335933315|90
10436|612245|0.20123417074189007|91
10436|9544663|0.2008467427727931|92
10436|9666239|0.20059024660614058|93
10436|9363388|0.19975611796691958|94
10436|1240607|0.19909583834535197|95
